::ffff:124.156.223.97 - - [26/May/2023:00:00:40 +0000] "GET / HTTP/1.1" 200 57394 "-" "'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:101.0) Gecko/20100101 Firefox/101.0'"
::ffff:185.94.29.195 - - [26/May/2023:19:56:56 +0000] "POST /cgi-bin/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/bin/sh HTTP/1.1" - - "-" "-"
::ffff:54.87.10.54 - - [26/May/2023:20:05:03 +0000] "GET /.git/config HTTP/1.1" 404 150 "-" "Mozilla/5.0 (Linux; Android 4.4.2; LGMS323 Build/KOT49I.MS32310b) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.103 Mobile Safari/537.36"
::ffff:137.226.113.44 - - [26/May/2023:20:05:49 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 researchscan.comsys.rwth-aachen.de"
::ffff:45.79.171.66 - - [26/May/2023:20:10:02 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:185.94.29.195 - - [26/May/2023:20:16:31 +0000] "GET /?url=http://0177.0.0.1/server-status HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.0 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:20:16:35 +0000] "GET /?host=http://0177.0.0.1/server-status HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.0 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:20:16:39 +0000] "GET /?file=http://0177.0.0.1/etc/passwd HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2866.71 Safari/537.36"
::ffff:43.155.118.219 - - [26/May/2023:20:19:49 +0000] "HEAD /Core/Skin/Login.aspx HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:20:22:42 +0000] "GET /wp-json/wp/v2/lesson/1 HTTP/1.1" 404 161 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:20:26:51 +0000] "GET /api/get_device_details HTTP/1.1" 404 161 "https://34.212.47.6/assets/base/home.html" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/44.0.2403.155 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:20:32:49 +0000] "GET /InsightPluginShowGeneralConfiguration.jspa; HTTP/1.1" 404 182 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.0 Safari/537.36"
::ffff:185.254.196.173 - - [26/May/2023:20:38:35 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:185.254.196.173 - - [26/May/2023:20:38:36 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:20:45:05 +0000] "GET /server/node_upgrade_srv.js?action=downloadFirmware&firmware=/../../../../../../../../../../etc/passwd HTTP/1.1" 404 165 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/4E423F"
::ffff:185.94.29.195 - - [26/May/2023:20:45:09 +0000] "GET /server/node_upgrade_srv.js?action=downloadFirmware&firmware=/../../../../../../../../../../Windows/win.ini HTTP/1.1" 404 165 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.2117.157 Safari/537.36"
::ffff:162.216.150.120 - - [26/May/2023:20:50:43 +0000] "GET / HTTP/1.1" 200 57394 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
::ffff:185.94.29.195 - - [26/May/2023:20:59:53 +0000] "POST /upload HTTP/1.1" 404 146 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2762.73 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:21:01:32 +0000] "GET /tool/log/c.php?host=nl+c.php&strip_slashes=printf HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.2309.372 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:21:07:02 +0000] "GET /oam/server/opensso/sessionservice HTTP/1.1" 404 172 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:21:07:23 +0000] "POST /.antproxy.php HTTP/1.1" 404 153 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2919.83 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:21:08:58 +0000] "POST /suite-api/api/auth/token/acquire HTTP/1.1" 404 172 "https://34.212.47.6/ui/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:21:09:51 +0000] "POST /goform/setSysAdm HTTP/1.1" 404 156 "https://34.212.47.6/login.shtml" "Mozilla/5.0 (X11; Ubuntu; Linux i686 on x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2820.59 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:21:09:51 +0000] "POST /wp-json/am-member/license HTTP/1.1" 404 165 "-" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:21:10:27 +0000] "POST /dologin.action HTTP/1.1" 404 154 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.1 Safari/537.36"
::ffff:185.94.29.195 - - [26/May/2023:21:11:12 +0000] "GET / HTTP/1.1" 200 57394 "-" "zerodiumvar_dump(233*233);"
::ffff:191.235.115.36 - - [26/May/2023:21:13:53 +0000] "GET /shell4.php HTTP/1.1" 404 149 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:13:54 +0000] "GET /ups.php HTTP/1.1" 404 146 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:13:55 +0000] "GET /ru.php HTTP/1.1" 404 145 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:13:56 +0000] "GET /if.php HTTP/1.1" 404 145 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:13:56 +0000] "GET /vuln.php HTTP/1.1" 404 147 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:13:57 +0000] "GET /fw.php HTTP/1.1" 404 145 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:13:58 +0000] "GET /skipper.php HTTP/1.1" 404 150 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:13:59 +0000] "GET /skippershell.php HTTP/1.1" 404 155 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:13:59 +0000] "GET /tttt.php HTTP/1.1" 404 147 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:00 +0000] "GET /tshop.php HTTP/1.1" 404 148 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:01 +0000] "GET /alfa.php HTTP/1.1" 404 147 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:02 +0000] "GET /shell.php HTTP/1.1" 404 148 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:02 +0000] "GET /inje3ctor.php HTTP/1.1" 404 152 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:03 +0000] "GET /saudi.php HTTP/1.1" 404 148 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:04 +0000] "GET /wso.php HTTP/1.1" 404 146 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:05 +0000] "GET /alfashell.php HTTP/1.1" 404 152 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:05 +0000] "GET /my_alfa.php HTTP/1.1" 404 150 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:06 +0000] "GET /uploader.php HTTP/1.1" 404 151 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:07 +0000] "GET /up.php HTTP/1.1" 404 145 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:07 +0000] "GET /hacked.php HTTP/1.1" 404 149 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:08 +0000] "GET /c99.php HTTP/1.1" 404 146 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:09 +0000] "GET /priv8.php HTTP/1.1" 404 148 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:10 +0000] "GET /Navir.php HTTP/1.1" 404 148 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:10 +0000] "GET /cmd13.php HTTP/1.1" 404 148 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:12 +0000] "GET /inc20k1.php HTTP/1.1" 404 150 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:13 +0000] "GET /1index.php HTTP/1.1" 404 149 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:14 +0000] "GET /404.php HTTP/1.1" 404 146 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:14 +0000] "GET /swm.php HTTP/1.1" 404 146 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:15 +0000] "GET /wp.php HTTP/1.1" 404 145 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:17 +0000] "GET /doc.php HTTP/1.1" 404 146 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:17 +0000] "GET /shx.php HTTP/1.1" 404 146 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:18 +0000] "GET /ws.php HTTP/1.1" 404 145 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:19 +0000] "GET /m.php HTTP/1.1" 404 144 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:20 +0000] "GET /edit-form.php HTTP/1.1" 404 152 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:20 +0000] "GET /LEAF.php HTTP/1.1" 404 147 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:21 +0000] "GET /leafmailer.php HTTP/1.1" 404 153 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:22 +0000] "GET /mailer.php HTTP/1.1" 404 149 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:22 +0000] "GET /leafmailer2.8.php HTTP/1.1" 404 156 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:23 +0000] "GET /Leaf.php HTTP/1.1" 404 147 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:24 +0000] "GET /leaf.php HTTP/1.1" 404 147 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:25 +0000] "GET /x.php HTTP/1.1" 404 144 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:25 +0000] "GET /srx.php HTTP/1.1" 404 146 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:26 +0000] "GET /1337.php HTTP/1.1" 404 147 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:27 +0000] "GET /xx.php HTTP/1.1" 404 145 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:29 +0000] "GET /XxX.php HTTP/1.1" 404 146 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:29 +0000] "GET /lf.php HTTP/1.1" 404 145 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:30 +0000] "GET /alex.php HTTP/1.1" 404 147 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:31 +0000] "GET /new.php HTTP/1.1" 404 146 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:32 +0000] "GET /marijuana.php HTTP/1.1" 404 152 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:32 +0000] "GET /gaza.php HTTP/1.1" 404 147 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:33 +0000] "GET /wp-admin.php HTTP/1.1" 404 151 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:34 +0000] "GET /3index.php HTTP/1.1" 404 149 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:34 +0000] "GET /wikindex.php HTTP/1.1" 404 151 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:35 +0000] "GET /wso1.php HTTP/1.1" 404 147 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:36 +0000] "GET /bb.php HTTP/1.1" 404 145 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:36 +0000] "GET /Lux.php HTTP/1.1" 404 146 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:37 +0000] "GET /haxor.php HTTP/1.1" 404 148 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:38 +0000] "GET /Deadcode1975xxxxxxxxxxxxxxxxxxxxxxxxxxxx.php%20=%20%3E%3E%20shell%20no%20work HTTP/1.1" 404 216 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:38 +0000] "GET /wp-admin/Deadcode1975xxxxxxxxxxxxxxxxxxxxxxxxxxxx.php%20=%20%3E%3E%20shell%20no%20work HTTP/1.1" 404 225 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:39 +0000] "GET /wp-content/Deadcode1975xxxxxxxxxxxxxxxxxxxxxxxxxxxx.php%20=%20%3E%3E%20shell%20no%20work HTTP/1.1" 404 227 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:40 +0000] "GET /xleet.php HTTP/1.1" 404 148 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:41 +0000] "GET /0byte.php HTTP/1.1" 404 148 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:41 +0000] "GET /wp-content/fw.php HTTP/1.1" 404 156 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:42 +0000] "GET /sym.php HTTP/1.1" 404 146 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:42 +0000] "GET /sym403.php HTTP/1.1" 404 149 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:43 +0000] "GET /xl.php HTTP/1.1" 404 145 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:44 +0000] "GET /symlink.php HTTP/1.1" 404 150 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:44 +0000] "GET /wp.php HTTP/1.1" 404 145 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:45 +0000] "GET /404.php HTTP/1.1" 404 146 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:46 +0000] "GET /403.php HTTP/1.1" 404 146 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:47 +0000] "GET /up.php HTTP/1.1" 404 145 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:47 +0000] "GET /c99.php HTTP/1.1" 404 146 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:48 +0000] "GET /xxx.php HTTP/1.1" 404 146 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:49 +0000] "GET /ok.php HTTP/1.1" 404 145 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:49 +0000] "GET /0.php HTTP/1.1" 404 144 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:50 +0000] "GET /x.php HTTP/1.1" 404 144 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:51 +0000] "GET /xx.php HTTP/1.1" 404 145 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:52 +0000] "GET /1.php HTTP/1.1" 404 144 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:53 +0000] "GET /2.php HTTP/1.1" 404 144 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:54 +0000] "GET /3.php HTTP/1.1" 404 144 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:55 +0000] "GET /4.php HTTP/1.1" 404 144 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:55 +0000] "GET /5.php HTTP/1.1" 404 144 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:56 +0000] "GET /6.php HTTP/1.1" 404 144 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:57 +0000] "GET /7.php HTTP/1.1" 404 144 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:57 +0000] "GET /8.php HTTP/1.1" 404 144 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:58 +0000] "GET /9.php HTTP/1.1" 404 144 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
::ffff:191.235.115.36 - - [26/May/2023:21:14:59 +0000] "GET /10.php HTTP/1.1" 404 145 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0"
